BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253800,SAMN12253800,GCA_013399675.1,SRR9947149,Mesembrinibis cayennensis,PRJNA545868
SAMN12253800,SAMN12253800,GCA_013399675.1,SRR9947150,Mesembrinibis cayennensis,PRJNA545868
SAMN12253800,SAMN12253800,GCA_013399675.1,SRR9947155,Mesembrinibis cayennensis,PRJNA545868
