BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253833,SAMN12253833,GCA_013397395.1,SRR9947307,Sinosuthora webbiana,PRJNA545868
SAMN12253833,SAMN12253833,GCA_013397395.1,SRR9947310,Sinosuthora webbiana,PRJNA545868
SAMN12253833,SAMN12253833,GCA_013397395.1,SRR9947309,Sinosuthora webbiana,PRJNA545868
