BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253779,SAMN12253779,GCA_013396935.1,SRR10019912,Baryphthengus martii,PRJNA545868
SAMN12253779,SAMN12253779,GCA_013396935.1,SRR10019923,Baryphthengus martii,PRJNA545868
SAMN12253779,SAMN12253779,GCA_013396935.1,SRR9946747,Baryphthengus martii,PRJNA545868
