BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253986,SAMN12253986,GCA_013398395.1,SRR9853700,Erithacus rubecula,PRJNA545868
SAMN12253986,SAMN12253986,GCA_013398395.1,SRR9853701,Erithacus rubecula,PRJNA545868
SAMN12253986,SAMN12253986,GCA_013398395.1,SRR9853703,Erithacus rubecula,PRJNA545868
