BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253876,SAMN12253876,GCA_013400655.1,SRR9947163,Mystacornis crossleyi,PRJNA545868
SAMN12253876,SAMN12253876,GCA_013400655.1,SRR9946846,Mystacornis crossleyi,PRJNA545868
