BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253963,SAMN12253963,GCA_013398855.1,SRR9947194,Mohoua ochrocephala,PRJNA545868
SAMN12253963,SAMN12253963,GCA_013398855.1,SRR9947055,Mohoua ochrocephala,PRJNA545868
SAMN12253963,SAMN12253963,GCA_013398855.1,SRR9947021,Mohoua ochrocephala,PRJNA545868
