BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253852,SAMN12253852,GCA_013400135.1,SRR9947236,Rhinoptilus africanus,PRJNA545868
SAMN12253852,SAMN12253852,GCA_013400135.1,SRR9947237,Rhinoptilus africanus,PRJNA545868
SAMN12253852,SAMN12253852,GCA_013400135.1,SRR9946737,Rhinoptilus africanus,PRJNA545868
