BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253750,SAMN12253750,GCA_013396365.1,SRR9994303,Cochlearius cochlearius,PRJNA545868
SAMN12253750,SAMN12253750,GCA_013396365.1,SRR9994304,Cochlearius cochlearius,PRJNA545868
SAMN12253750,SAMN12253750,GCA_013396365.1,SRR9947026,Cochlearius cochlearius,PRJNA545868
