BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253889,SAMN12253889,GCA_013399295.1,SRR9947322,Piprites chloris,PRJNA545868
SAMN12253889,SAMN12253889,GCA_013399295.1,SRR9946816,Piprites chloris,PRJNA545868
