BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253831,SAMN12253831,GCA_013399875.1,SRR9946419,Gymnorhina tibicen,PRJNA545868
SAMN12253831,SAMN12253831,GCA_013399875.1,SRR9946420,Gymnorhina tibicen,PRJNA545868
SAMN12253831,SAMN12253831,GCA_013399875.1,SRR9946421,Gymnorhina tibicen,PRJNA545868
