BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253819,SAMN12253819,GCA_013397215.1,SRR10019928,Cardinalis cardinalis,PRJNA545868
SAMN12253819,SAMN12253819,GCA_013397215.1,SRR10019929,Cardinalis cardinalis,PRJNA545868
SAMN12253819,SAMN12253819,GCA_013397215.1,SRR10019930,Cardinalis cardinalis,PRJNA545868
SAMN12253819,SAMN12253819,GCA_013397215.1,SRR9947202,Cardinalis cardinalis,PRJNA545868
