BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253993,SAMN12253993,GCA_013398625.1,SRR9853729,Poecile atricapillus,PRJNA545868
SAMN12253993,SAMN12253993,GCA_013398625.1,SRR9853730,Poecile atricapillus,PRJNA545868
SAMN12253993,SAMN12253993,GCA_013398625.1,SRR9853755,Poecile atricapillus,PRJNA545868
