BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253790,SAMN12253790,GCA_013397025.1,SRR9946545,Hydrobates tethys,PRJNA545868
SAMN12253790,SAMN12253790,GCA_013397025.1,SRR9946438,Hydrobates tethys,PRJNA545868
SAMN12253790,SAMN12253790,GCA_013397025.1,SRR9946439,Hydrobates tethys,PRJNA545868
