BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253835,SAMN12253835,GCA_013389925.1,SRR10019882,Aegithalos caudatus,PRJNA545868
SAMN12253835,SAMN12253835,GCA_013389925.1,SRR9946985,Aegithalos caudatus,PRJNA545868
SAMN12253835,SAMN12253835,GCA_013389925.1,SRR9946987,Aegithalos caudatus,PRJNA545868
