BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253954,SAMN12253954,GCA_013398095.1,SRR9947338,Rhynochetos jubatus,PRJNA545868
SAMN12253954,SAMN12253954,GCA_013398095.1,SRR9947343,Rhynochetos jubatus,PRJNA545868
SAMN12253954,SAMN12253954,GCA_013398095.1,SRR9947344,Rhynochetos jubatus,PRJNA545868
SAMN12253954,SAMN12253954,GCA_013398095.1,SRR9947345,Rhynochetos jubatus,PRJNA545868
