BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253825,SAMN12253825,GCA_013399935.1,SRR10019917,Cinclus mexicanus,PRJNA545868
SAMN12253825,SAMN12253825,GCA_013399935.1,SRR10019918,Cinclus mexicanus,PRJNA545868
SAMN12253825,SAMN12253825,GCA_013399935.1,SRR9947380,Cinclus mexicanus,PRJNA545868
