BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253895,SAMN12253895,GCA_013399565.1,SRR9947232,Podilymbus podiceps,PRJNA545868
SAMN12253895,SAMN12253895,GCA_013399565.1,SRR9947235,Podilymbus podiceps,PRJNA545868
