BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253834,SAMN12253834,GCA_013400155.1,SRR10019880,Locustella ochotensis,PRJNA545868
SAMN12253834,SAMN12253834,GCA_013400155.1,SRR10019900,Locustella ochotensis,PRJNA545868
SAMN12253834,SAMN12253834,GCA_013400155.1,SRR10019881,Locustella ochotensis,PRJNA545868
SAMN12253834,SAMN12253834,GCA_013400155.1,SRR9946986,Locustella ochotensis,PRJNA545868
