BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253912,SAMN12253912,GCA_013400715.1,SRR9946704,Prunella fulvescens,PRJNA545868
SAMN12253912,SAMN12253912,GCA_013400715.1,SRR9946705,Prunella fulvescens,PRJNA545868
SAMN12253912,SAMN12253912,GCA_013400715.1,SRR9946708,Prunella fulvescens,PRJNA545868
SAMN12253912,SAMN12253912,GCA_013400715.1,SRR9946710,Prunella fulvescens,PRJNA545868
SAMN12253912,SAMN12253912,GCA_013400715.1,SRR9946711,Prunella fulvescens,PRJNA545868
