BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253904,SAMN12253904,GCA_013400855.1,SRR9946557,Buphagus erythrorhynchus,PRJNA545868
SAMN12253904,SAMN12253904,GCA_013400855.1,SRR9946558,Buphagus erythrorhynchus,PRJNA545868
SAMN12253904,SAMN12253904,GCA_013400855.1,SRR9946559,Buphagus erythrorhynchus,PRJNA545868
SAMN12253904,SAMN12253904,GCA_013400855.1,SRR9946560,Buphagus erythrorhynchus,PRJNA545868
