BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253743,SAMN12253743,GCA_013398955.1,SRR9994191,Callaeas wilsoni,PRJNA545868
SAMN12253743,SAMN12253743,GCA_013398955.1,SRR9994192,Callaeas wilsoni,PRJNA545868
SAMN12253743,SAMN12253743,GCA_013398955.1,SRR9947124,Callaeas wilsoni,PRJNA545868
