BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253892,SAMN12253892,GCA_013389865.1,SRR9947006,Piaya cayana,PRJNA545868
SAMN12253892,SAMN12253892,GCA_013389865.1,SRR9947007,Piaya cayana,PRJNA545868
