BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253753,SAMN12253753,GCA_013396595.1,SRR9994306,Nyctibius bracteatus,PRJNA545868
SAMN12253753,SAMN12253753,GCA_013396595.1,SRR9994307,Nyctibius bracteatus,PRJNA545868
SAMN12253753,SAMN12253753,GCA_013396595.1,SRR9946465,Nyctibius bracteatus,PRJNA545868
