BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253966,SAMN12253966,GCA_013401255.1,SRR9947105,Urocolius indicus,PRJNA545868
SAMN12253966,SAMN12253966,GCA_013401255.1,SRR9947349,Urocolius indicus,PRJNA545868
SAMN12253966,SAMN12253966,GCA_013401255.1,SRR9946631,Urocolius indicus,PRJNA545868
SAMN12253966,SAMN12253966,GCA_013401255.1,SRR9946471,Urocolius indicus,PRJNA545868
SAMN12253966,SAMN12253966,GCA_013401255.1,SRR9946473,Urocolius indicus,PRJNA545868
