BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253950,SAMN12253950,GCA_013397955.1,SRR9946782,Grantiella picta,PRJNA545868
SAMN12253950,SAMN12253950,GCA_013397955.1,SRR9946784,Grantiella picta,PRJNA545868
SAMN12253950,SAMN12253950,GCA_013397955.1,SRR9946785,Grantiella picta,PRJNA545868
SAMN12253950,SAMN12253950,GCA_013397955.1,SRR9946787,Grantiella picta,PRJNA545868
