BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253921,SAMN12253921,GCA_013401355.1,SRR9946941,Ceyx cyanopectus,PRJNA545868
SAMN12253921,SAMN12253921,GCA_013401355.1,SRR9946942,Ceyx cyanopectus,PRJNA545868
