BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253851,SAMN12253851,GCA_013400115.1,SRR9947240,Rhinopomastus cyanomelas,PRJNA545868
SAMN12253851,SAMN12253851,GCA_013400115.1,SRR9947242,Rhinopomastus cyanomelas,PRJNA545868
SAMN12253851,SAMN12253851,GCA_013400115.1,SRR9947243,Rhinopomastus cyanomelas,PRJNA545868
