BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253947,SAMN12253947,GCA_013400935.1,SRR9947186,Turnix velox,PRJNA545868
SAMN12253947,SAMN12253947,GCA_013400935.1,SRR9947185,Turnix velox,PRJNA545868
