BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253872,SAMN12253872,GCA_013400535.1,SRR9946755,Scopus umbretta,PRJNA545868
SAMN12253872,SAMN12253872,GCA_013400535.1,SRR9946761,Scopus umbretta,PRJNA545868
SAMN12253872,SAMN12253872,GCA_013400535.1,SRR9946762,Scopus umbretta,PRJNA545868
SAMN12253872,SAMN12253872,GCA_013400535.1,SRR9946764,Scopus umbretta,PRJNA545868
