BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253809,SAMN12253809,GCA_013399115.1,SRR10019943,Anseranas semipalmata,PRJNA545868
SAMN12253809,SAMN12253809,GCA_013399115.1,SRR10019944,Anseranas semipalmata,PRJNA545868
SAMN12253809,SAMN12253809,GCA_013399115.1,SRR10019946,Anseranas semipalmata,PRJNA545868
SAMN12253809,SAMN12253809,GCA_013399115.1,SRR9946951,Anseranas semipalmata,PRJNA545868
