BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253869,SAMN12253869,GCA_013400555.1,SRR9947169,Jacana jacana,PRJNA545868
SAMN12253869,SAMN12253869,GCA_013400555.1,SRR9947170,Jacana jacana,PRJNA545868
SAMN12253869,SAMN12253869,GCA_013400555.1,SRR9947171,Jacana jacana,PRJNA545868
