BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253757,SAMN12253757,GCA_013396485.1,SRR9994325,Ptilorrhoa leucosticta,PRJNA545868
SAMN12253757,SAMN12253757,GCA_013396485.1,SRR9994326,Ptilorrhoa leucosticta,PRJNA545868
SAMN12253757,SAMN12253757,GCA_013396485.1,SRR9994327,Ptilorrhoa leucosticta,PRJNA545868
