BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253854,SAMN12253854,GCA_013400495.1,SRR9946587,Nicator chloris,PRJNA545868
SAMN12253854,SAMN12253854,GCA_013400495.1,SRR9946588,Nicator chloris,PRJNA545868
SAMN12253854,SAMN12253854,GCA_013400495.1,SRR9946589,Nicator chloris,PRJNA545868
SAMN12253854,SAMN12253854,GCA_013400495.1,SRR9946729,Nicator chloris,PRJNA545868
SAMN12253854,SAMN12253854,GCA_013400495.1,SRR9946730,Nicator chloris,PRJNA545868
