BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253821,SAMN12253821,GCA_013397175.1,SRR9947196,Dyaphorophyia castanea,PRJNA545868
SAMN12253821,SAMN12253821,GCA_013397175.1,SRR9947199,Dyaphorophyia castanea,PRJNA545868
