BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253815,SAMN12253815,GCA_013397235.1,SRR10019936,Lanius ludovicianus,PRJNA545868
SAMN12253815,SAMN12253815,GCA_013397235.1,SRR10019937,Lanius ludovicianus,PRJNA545868
SAMN12253815,SAMN12253815,GCA_013397235.1,SRR10019938,Lanius ludovicianus,PRJNA545868
