BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253919,SAMN12253919,GCA_013398885.1,SRR9946601,Bucorvus abyssinicus,PRJNA545868
SAMN12253919,SAMN12253919,GCA_013398885.1,SRR9946603,Bucorvus abyssinicus,PRJNA545868
SAMN12253919,SAMN12253919,GCA_013398885.1,SRR9946604,Bucorvus abyssinicus,PRJNA545868
