BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253909,SAMN12253909,GCA_013397555.1,SRR9947223,Urocynchramus pylzowi,PRJNA545868
SAMN12253909,SAMN12253909,GCA_013397555.1,SRR9947222,Urocynchramus pylzowi,PRJNA545868
SAMN12253909,SAMN12253909,GCA_013397555.1,SRR9946613,Urocynchramus pylzowi,PRJNA545868
