BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253811,SAMN12253811,GCA_013399075.1,SRR10019942,Chloroceryle aenea,PRJNA545868
SAMN12253811,SAMN12253811,GCA_013399075.1,SRR9947277,Chloroceryle aenea,PRJNA545868
