BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253771,SAMN12253771,GCA_013396635.1,SRR9994361,Penelope pileata,PRJNA545868
SAMN12253771,SAMN12253771,GCA_013396635.1,SRR9994352,Penelope pileata,PRJNA545868
SAMN12253771,SAMN12253771,GCA_013396635.1,SRR9994353,Penelope pileata,PRJNA545868
