BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12254008,SAMN12254008,GCA_013401175.1,SRR9853667,Xiphorhynchus elegans,PRJNA545868
SAMN12254008,SAMN12254008,GCA_013401175.1,SRR9853670,Xiphorhynchus elegans,PRJNA545868
