BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253923,SAMN12253923,GCA_013397715.1,SRR9946944,Calcarius ornatus,PRJNA545868
SAMN12253923,SAMN12253923,GCA_013397715.1,SRR9946934,Calcarius ornatus,PRJNA545868
SAMN12253923,SAMN12253923,GCA_013397715.1,SRR9946933,Calcarius ornatus,PRJNA545868
