BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253791,SAMN12253791,GCA_013397015.1,SRR9946542,Myiagra hebetior,PRJNA545868
SAMN12253791,SAMN12253791,GCA_013397015.1,SRR9946543,Myiagra hebetior,PRJNA545868
SAMN12253791,SAMN12253791,GCA_013397015.1,SRR9946544,Myiagra hebetior,PRJNA545868
