BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253795,SAMN12253795,GCA_013399735.1,SRR10019969,Tyrannus savana,PRJNA545868
SAMN12253795,SAMN12253795,GCA_013399735.1,SRR10019970,Tyrannus savana,PRJNA545868
SAMN12253795,SAMN12253795,GCA_013399735.1,SRR10019971,Tyrannus savana,PRJNA545868
SAMN12253795,SAMN12253795,GCA_013399735.1,SRR9946882,Tyrannus savana,PRJNA545868
