BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253865,SAMN12253865,GCA_013390005.1,SRR9946481,Calyptomena viridis,PRJNA545868
SAMN12253865,SAMN12253865,GCA_013390005.1,SRR9946482,Calyptomena viridis,PRJNA545868
SAMN12253865,SAMN12253865,GCA_013390005.1,SRR9946484,Calyptomena viridis,PRJNA545868
SAMN12253865,SAMN12253865,GCA_013390005.1,SRR9946487,Calyptomena viridis,PRJNA545868
SAMN12253865,SAMN12253865,GCA_013390005.1,SRR9946488,Calyptomena viridis,PRJNA545868
