BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253749,SAMN12253749,GCA_013398935.1,SRR9947023,Ceuthmochares aereus,PRJNA545868
SAMN12253749,SAMN12253749,GCA_013398935.1,SRR9947025,Ceuthmochares aereus,PRJNA545868
SAMN12253749,SAMN12253749,GCA_013398935.1,SRR9947027,Ceuthmochares aereus,PRJNA545868
