BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253886,SAMN12253886,GCA_013399365.1,SRR9947159,Alopecoenas beccarii,PRJNA545868
SAMN12253886,SAMN12253886,GCA_013399365.1,SRR9947160,Alopecoenas beccarii,PRJNA545868
