BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253850,SAMN12253850,GCA_013400175.1,SRR9947241,Phainopepla nitens,PRJNA545868
SAMN12253850,SAMN12253850,GCA_013400175.1,SRR9947246,Phainopepla nitens,PRJNA545868
SAMN12253850,SAMN12253850,GCA_013400175.1,SRR9947247,Phainopepla nitens,PRJNA545868
