BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253946,SAMN12253946,GCA_013397995.1,SRR9947183,Malurus elegans,PRJNA545868
SAMN12253946,SAMN12253946,GCA_013397995.1,SRR9947184,Malurus elegans,PRJNA545868
SAMN12253946,SAMN12253946,GCA_013397995.1,SRR9947229,Malurus elegans,PRJNA545868
SAMN12253946,SAMN12253946,GCA_013397995.1,SRR9946860,Malurus elegans,PRJNA545868
