BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253803,SAMN12253803,GCA_013399255.1,SRR9946555,Ciconia maguari,PRJNA545868
SAMN12253803,SAMN12253803,GCA_013399255.1,SRR9946656,Ciconia maguari,PRJNA545868
