BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253901,SAMN12253901,GCA_013399415.1,SRR9946444,Sagittarius serpentarius,PRJNA545868
SAMN12253901,SAMN12253901,GCA_013399415.1,SRR9946446,Sagittarius serpentarius,PRJNA545868
SAMN12253901,SAMN12253901,GCA_013399415.1,SRR9946447,Sagittarius serpentarius,PRJNA545868
SAMN12253901,SAMN12253901,GCA_013399415.1,SRR9946449,Sagittarius serpentarius,PRJNA545868
