BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253867,SAMN12253867,GCA_013400585.1,SRR9946850,Chloropsis cyanopogon,PRJNA545868
SAMN12253867,SAMN12253867,GCA_013400585.1,SRR9946855,Chloropsis cyanopogon,PRJNA545868
SAMN12253867,SAMN12253867,GCA_013400585.1,SRR9946856,Chloropsis cyanopogon,PRJNA545868
SAMN12253867,SAMN12253867,GCA_013400585.1,SRR9946857,Chloropsis cyanopogon,PRJNA545868
