BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253984,SAMN12253984,GCA_013398455.1,SRR9853720,Loxia curvirostra,PRJNA545868
SAMN12253984,SAMN12253984,GCA_013398455.1,SRR9853721,Loxia curvirostra,PRJNA545868
SAMN12253984,SAMN12253984,GCA_013398455.1,SRR9853848,Loxia curvirostra,PRJNA545868
SAMN12253984,SAMN12253984,GCA_013398455.1,SRR9853847,Loxia curvirostra,PRJNA545868
