BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253893,SAMN12253893,GCA_013399635.1,SRR9947101,Chordeiles acutipennis,PRJNA545868
SAMN12253893,SAMN12253893,GCA_013399635.1,SRR9947005,Chordeiles acutipennis,PRJNA545868
