BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253845,SAMN12253845,GCA_013400235.1,SRR9947057,Oriolus oriolus,PRJNA545868
SAMN12253845,SAMN12253845,GCA_013400235.1,SRR9947059,Oriolus oriolus,PRJNA545868
SAMN12253845,SAMN12253845,GCA_013400235.1,SRR9947062,Oriolus oriolus,PRJNA545868
