BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253894,SAMN12253894,GCA_013399595.1,SRR9947098,Glaucidium brasilianum,PRJNA545868
SAMN12253894,SAMN12253894,GCA_013399595.1,SRR9947234,Glaucidium brasilianum,PRJNA545868
