BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253828,SAMN12253828,GCA_013399915.1,SRR10019908,Illadopsis cleaveri,PRJNA545868
SAMN12253828,SAMN12253828,GCA_013399915.1,SRR10019909,Illadopsis cleaveri,PRJNA545868
SAMN12253828,SAMN12253828,GCA_013399915.1,SRR10019910,Illadopsis cleaveri,PRJNA545868
SAMN12253828,SAMN12253828,GCA_013399915.1,SRR10019911,Illadopsis cleaveri,PRJNA545868
