BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253747,SAMN12253747,GCA_013396355.1,SRR9994305,Menura novaehollandiae,PRJNA545868
SAMN12253747,SAMN12253747,GCA_013396355.1,SRR9994301,Menura novaehollandiae,PRJNA545868
SAMN12253747,SAMN12253747,GCA_013396355.1,SRR9946798,Menura novaehollandiae,PRJNA545868
