BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253977,SAMN12253977,GCA_013398275.1,SRR9853760,Promerops cafer,PRJNA545868
SAMN12253977,SAMN12253977,GCA_013398275.1,SRR9853761,Promerops cafer,PRJNA545868
