BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253891,SAMN12253891,GCA_013399215.1,SRR9947103,Spizaetus tyrannus,PRJNA545868
SAMN12253891,SAMN12253891,GCA_013399215.1,SRR9947008,Spizaetus tyrannus,PRJNA545868
