BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253789,SAMN12253789,GCA_013399035.1,SRR9947037,Quiscalus mexicanus,PRJNA545868
SAMN12253789,SAMN12253789,GCA_013399035.1,SRR9946430,Quiscalus mexicanus,PRJNA545868
