BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253755,SAMN12253755,GCA_013396575.1,SRR9994329,Rhodinocichla rosea,PRJNA545868
SAMN12253755,SAMN12253755,GCA_013396575.1,SRR9994330,Rhodinocichla rosea,PRJNA545868
SAMN12253755,SAMN12253755,GCA_013396575.1,SRR9946575,Rhodinocichla rosea,PRJNA545868
