BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253793,SAMN12253793,GCA_013399835.1,SRR9946546,Leptocoma aspasia,PRJNA545868
SAMN12253793,SAMN12253793,GCA_013399835.1,SRR9946508,Leptocoma aspasia,PRJNA545868
SAMN12253793,SAMN12253793,GCA_013399835.1,SRR9946728,Leptocoma aspasia,PRJNA545868
