BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253752,SAMN12253752,GCA_013401295.1,SRR9994308,Glareola pratincola,PRJNA545868
SAMN12253752,SAMN12253752,GCA_013401295.1,SRR9994309,Glareola pratincola,PRJNA545868
SAMN12253752,SAMN12253752,GCA_013401295.1,SRR9946463,Glareola pratincola,PRJNA545868
