BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253907,SAMN12253907,GCA_013390045.1,SRR9946893,Picathartes gymnocephalus,PRJNA545868
SAMN12253907,SAMN12253907,GCA_013390045.1,SRR9946894,Picathartes gymnocephalus,PRJNA545868
SAMN12253907,SAMN12253907,GCA_013390045.1,SRR9946895,Picathartes gymnocephalus,PRJNA545868
SAMN12253907,SAMN12253907,GCA_013390045.1,SRR9946896,Picathartes gymnocephalus,PRJNA545868
